지역,대학명,계열,학과명
서울,서울대,자연,건축학과
서울,서울대,인문,경영대학
서울,서울대,인문,경제학부
서울,서울대,인문,고고미술사학과
서울,서울대,인문,교육학과
서울,서울대,인문,국사학과
서울,서울대,예체,국악과
서울,서울대,인문,국어교육과
서울,서울대,인문,국어국문학과
서울,서울대,자연,기계항공공학부(기계공학전공)
서울,서울대,자연,기계항공공학부(우주항공공학전공)
서울,서울대,예체,기악과(관악전공)
서울,서울대,예체,기악과(피아노전공)
서울,서울대,예체,기악과(현악전공)
서울,서울대,인문,노어노문학과
서울,서울대,인문,농경제사회학부
서울,서울대,인문,독어교육과
서울,서울대,인문,독어독문학과
서울,서울대,인문,동양사학과
서울,서울대,예체,디자인학부(공예전공)
서울,서울대,예체,디자인학부(디자인전공)
서울,서울대,자연,물리교육과
서울,서울대,자연,물리천문학부(물리학전공)
서울,서울대,자연,물리천문학부(천문학전공)
서울,서울대,인문,미학과
서울,서울대,자연,바이오시스템소재학부
서울,서울대,인문,불어교육과
서울,서울대,인문,불어불문학과
서울,서울대,인문,사회교육과
서울,서울대,인문,사회복지학과
서울,서울대,인문,사회학과
서울,서울대,자연,산림과학부
서울,서울대,자연,산업공학과
서울,서울대,자연,생명과학부
서울,서울대,자연,생물교육과
서울,서울대,인문,서양사학과
서울,서울대,예체,서양화과
서울,서울대,인문,서어서문학과
서울,서울대,예체,성악과
서울,서울대,인문,소비자아동학부(소비자학전공)
서울,서울대,인문,소비자아동학부(아동가족학전공)
서울,서울대,자연,수리과학부
서울,서울대,자연,수의예과
서울,서울대,자연,수학교육과
서울,서울대,자연,식물생산과학부
서울,서울대,자연,식품동물생명공학부
서울,서울대,자연,식품영양학과
서울,서울대,인문,심리학과
서울,서울대,인문,아시아언어문명학부
서울,서울대,인문,언론정보학과
서울,서울대,인문,언어학과
서울,서울대,자연,에너지자원공학과
서울,서울대,인문,역사교육과
서울,서울대,인문,영어교육과
서울,서울대,인문,영어영문학과
서울,서울대,자연,원자핵공학과
서울,서울대,인문,윤리교육과
서울,서울대,자연,응용생물화학부
서울,서울대,자연,의류학과
서울,서울대,자연,의예과
서울,서울대,인문,인류학과
서울,서울대,인문,인문계열
서울,서울대,인문,자유전공학부
서울,서울대,예체,작곡과(이론전공)
서울,서울대,예체,작곡과(작곡전공)
서울,서울대,자연,재료공학부
서울,서울대,자연,전기정보공학부
서울,서울대,인문,정치외교학부
서울,서울대,자연,조경지역시스템공학부
서울,서울대,자연,조선해양공학과
서울,서울대,예체,조소과
서울,서울대,인문,종교학과
서울,서울대,인문,중어중문학과
서울,서울대,자연,지구과학교육과
서울,서울대,자연,지구환경과학부
서울,서울대,인문,지리교육과
서울,서울대,인문,지리학과
서울,서울대,인문,철학과
서울,서울대,예체,체육교육과
서울,서울대,자연,치의학대학원(학석사통합과정-치의학과)
서울,서울대,자연,컴퓨터공학부
서울,서울대,자연,통계학과
서울,서울대,자연,화학교육과
서울,서울대,자연,화학부
서울,서울대,자연,화학생물공학부
서울,서울시립대,자연,건축학부(건축공학전공)
서울,서울시립대,자연,건축학부(건축학전공(5년))
서울,서울시립대,인문,경영학부
서울,서울시립대,인문,경제학부
서울,서울시립대,자연,공간정보공학과
서울,서울시립대,자연,교통공학과
서울,서울시립대,인문,국사학(도시역사경관학전공)
서울,서울시립대,인문,국사학과
서울,서울시립대,인문,국어국문학과
서울,서울시립대,인문,국제관계학(빅데이터분석학전공)
서울,서울시립대,인문,국제관계학과
서울,서울시립대,자연,기계정보공학과
서울,서울시립대,자연,도시공학(도시부동산기획경영학전공)
서울,서울시립대,자연,도시공학과
서울,서울시립대,인문,도시사회학(국제도시개발학전공)
서울,서울시립대,인문,도시사회학과
서울,서울시립대,인문,도시행정학과
서울,서울시립대,자연,물리학-나노반도체물리학
서울,서울시립대,자연,물리학과
서울,서울시립대,인문,사회복지학과
서울,서울시립대,예체,산업디자인학과(공업디자인전공)
서울,서울시립대,예체,산업디자인학과(시각디자인전공)
서울,서울시립대,자연,생명과학-빅데이터분석학
서울,서울시립대,자연,생명과학과
서울,서울시립대,인문,세무학과
서울,서울시립대,자연,수학과
서울,서울시립대,예체,스포츠과학
서울,서울시립대,예체,스포츠과학과
서울,서울시립대,자연,신소재공학과
서울,서울시립대,인문,영어영문학과
서울,서울시립대,예체,음악학과
서울,서울시립대,인문,자유전공학부
서울,서울시립대,자연,전자전기컴퓨터공학부
서울,서울시립대,자연,조경학과
서울,서울시립대,인문,중국어문화학과
서울,서울시립대,인문,철학과
서울,서울시립대,인문,철학동아시아문화학전공
서울,서울시립대,자연,컴퓨터과학부
서울,서울시립대,자연,토목공학과
서울,서울시립대,자연,통계학과
서울,서울시립대,인문,행정학과
서울,서울시립대,자연,화학공학과
서울,서울시립대,자연,환경공학부
서울,서울시립대,자연,환경원예학과
경기,서울신학대,인문,관광경영학과
경기,서울신학대,예체,교회음악과
경기,서울신학대,인문,기독교교육과
경기,서울신학대,인문,보육학과
경기,서울신학대,인문,사회복지학과
경기,서울신학대,인문,신학과
경기,서울신학대,예체,실용음악과
경기,서울신학대,인문,영어과
경기,서울신학대,인문,유아교육과
경기,서울신학대,인문,일본어과
경기,서울신학대,인문,중국어과
서울,서울여대,인문,경영학과
서울,서울여대,인문,경제학과
서울,서울여대,예체,공예전공
서울,서울여대,인문,교육심리학과
서울,서울여대,인문,국어국문학과
서울,서울여대,인문,기독교학과
서울,서울여대,인문,독어독문학과
서울,서울여대,자연,디지털미디어학과
서울,서울여대,인문,문헌정보학과
서울,서울여대,인문,불어불문학과
서울,서울여대,인문,사학과
서울,서울여대,인문,사회복지학과
서울,서울여대,예체,산업디자인학과
서울,서울여대,자연,소프트웨어융합학과
서울,서울여대,자연,수학과
서울,서울여대,예체,시각디자인전공
서울,서울여대,예체,시각디자인학과
서울,서울여대,자연,식품응용시스템학부
서울,서울여대,인문,아동학과
서울,서울여대,인문,언론영상학부
서울,서울여대,인문,영어영문학과
서울,서울여대,자연,원예생명조경학과
서울,서울여대,인문,일어일문학과
서울,서울여대,인문,자율전공학부(인문사회)
서울,서울여대,자연,자율전공학부(자연)
서울,서울여대,자연,정보보호학과
서울,서울여대,인문,중어중문학과
서울,서울여대,예체,체육학과
서울,서울여대,자연,패션산업학과
서울,서울여대,인문,행정학과
서울,서울여대,예체,현대미술전공
서울,서울여대,자연,화학생명환경과학부
경기,서울장신대,예체,교회음악과
경기,서울장신대,인문,사회복지학과
경기,서울장신대,인문,신학과
서울,서울한영대,인문,사회복지학과
서울,서울한영대,인문,신학과
서울,서울한영대,인문,유아특수재활학과
서울,서울한영대,예체,음악과
서울,서울한영대,인문,재활복지학과
서울,서울한영대,인문,재활상담심리학과
충북,서원대,자연,건축학과
충북,서원대,인문,경영학부
충북,서원대,인문,경찰행정학과
충북,서원대,인문,광고홍보학과
충북,서원대,인문,국제학부(영어전공/국제한국어교육전공)
충북,서원대,예체,디자인학과
충북,서원대,예체,레저스포츠학과
충북,서원대,자연,멀티미디어학과
충북,서원대,자연,바이오코스메틱학과
충북,서원대,예체,뷰티학과
충북,서원대,인문,사회교육과
충북,서원대,인문,사회복지학부(사회복지학전공/복지행정학전공)
충북,서원대,자연,생물교육과
충북,서원대,인문,소방행정학과
충북,서원대,자연,수학교육과
충북,서원대,자연,식품영양학과
충북,서원대,인문,역사교육과
충북,서원대,인문,영어교육과
충북,서원대,인문,유아교육과
충북,서원대,인문,윤리교육과
충북,서원대,예체,음악교육과
충북,서원대,자연,정보통신공학과
충북,서원대,자연,제약식품공학부
충북,서원대,예체,체육교육과
충북,서원대,자연,컴퓨터공학과
충북,서원대,자연,패션의류학과
충북,서원대,인문,항공서비스학과
충북,서원대,자연,헬스케어운동학과
충북,서원대,자연,호텔외식조리학과
충북,서원대,자연,환경공학과
충남,선문대,인문,IT경영학과
충남,선문대,자연,간호학과
충남,선문대,자연,건축학부
충남,선문대,인문,경영학과
충남,선문대,인문,국어국문학과
충남,선문대,인문,국제경제통상학과
충남,선문대,인문,국제관계학과
충남,선문대,인문,국제글로벌관광학과
충남,선문대,인문,글로벌관광학과
충남,선문대,자연,글로벌소프트웨어학과
충남,선문대,인문,글로벌한국학과
충남,선문대,자연,기계공학과
충남,선문대,자연,디스플레이반도체공학과
충남,선문대,인문,러시아어전공
충남,선문대,예체,무도경호학과
충남,선문대,자연,물리치료학과
충남,선문대,인문,미디어커뮤니케이션학과
충남,선문대,인문,법경찰학과
충남,선문대,인문,사회복지학과
충남,선문대,자연,산업경영공학과
충남,선문대,인문,상담산업심리학과
충남,선문대,자연,수산생명의학과
충남,선문대,인문,순결신학과
충남,선문대,자연,스마트자동차공학부
충남,선문대,인문,스페인어중남미전공
충남,선문대,예체,스포츠과학과
충남,선문대,예체,시각디자인학과
충남,선문대,자연,식품과학과
충남,선문대,인문,신학순결학과
충남,선문대,인문,역사문화콘텐츠학과
충남,선문대,인문,영어전공
충남,선문대,인문,외국어자율전공학부
충남,선문대,자연,응급구조학과
충남,선문대,인문,일본어전공
충남,선문대,자연,전자공학과
충남,선문대,자연,정보통신공학과
충남,선문대,자연,제약생명공학과
충남,선문대,인문,중국어
충남,선문대,인문,중국어전공
충남,선문대,자연,치위생학과
충남,선문대,자연,컴퓨터공학부
충남,선문대,자연,토목방재공학과
충남,선문대,인문,행정학과
충남,선문대,자연,환경생명화학공학과
경기,성결대,인문,경영학과
경기,성결대,인문,경영학과(야)
경기,성결대,예체,공연음악예술학부(현대교회음악전공)
경기,성결대,예체,공연음악예술학부(현대실용음악전공)
경기,성결대,인문,관광개발학과
경기,성결대,인문,국어국문학과
경기,성결대,인문,국제개발협력학과
경기,성결대,자연,도시디자인정보공학과
경기,성결대,인문,동아시아물류학부
경기,성결대,자연,미디어소프트웨어학과
경기,성결대,예체,뷰티디자인학과
경기,성결대,인문,사회복지학과
경기,성결대,인문,사회복지학과(야)
경기,성결대,자연,산업경영공학과
경기,성결대,인문,신학부
경기,성결대,예체,연극영화학부(연기예술전공)
경기,성결대,예체,연극영화학부(영화영상전공)
경기,성결대,인문,영어영문학과
경기,성결대,인문,영어영문학과(야)
경기,성결대,인문,유아교육과
경기,성결대,예체,음악학부(성악)
경기,성결대,예체,음악학부(피아노전공)
경기,성결대,자연,정보통신공학과
경기,성결대,인문,중어중문학과
경기,성결대,예체,체육교육과
경기,성결대,자연,컴퓨터공학과
경기,성결대,인문,행정학과
경기,성결대,인문,행정학과(야)
서울,성공회대,자연,IT융합자율학부
서울,성공회대,인문,미디어컨텐츠융합자율학부
서울,성공회대,인문,사회융합자율학부
서울,성공회대,인문,인문융합자율학부
서울,성균관대,자연,건설환경공학부
서울,성균관대,자연,건축학과
서울,성균관대,인문,경영
서울,성균관대,인문,경영학과
서울,성균관대,자연,공학계열
서울,성균관대,인문,교육학과
서울,성균관대,인문,국어국문학과
서울,성균관대,인문,글로벌경영학과
서울,성균관대,인문,글로벌경제학과
서울,성균관대,인문,글로벌리더학부
서울,성균관대,자연,글로벌바이오메디컬공학과
서울,성균관대,인문,독어독문학과
서울,성균관대,인문,러시아어문학과
서울,성균관대,자연,물리학과
서울,성균관대,자연,반도체시스템공학과
서울,성균관대,인문,사학과
서울,성균관대,인문,사회과학계열
서울,성균관대,인문,사회과학학부
서울,성균관대,인문,사회복지학과
서울,성균관대,인문,사회학과
서울,성균관대,자연,생명과학과
서울,성균관대,자연,소프트웨어학과
서울,성균관대,자연,수학과
서울,성균관대,자연,수학교육과
서울,성균관대,예체,스포츠과학
서울,성균관대,예체,스포츠과학과
서울,성균관대,인문,심리학과
서울,성균관대,인문,아동청소년학과
서울,성균관대,예체,연기
서울,성균관대,예체,연출
서울,성균관대,예체,영상학과
서울,성균관대,인문,유학동양학과
서울,성균관대,자연,의상학과
서울,성균관대,자연,의예과
서울,성균관대,인문,인문과학계열
서울,성균관대,자연,자연과학계열
서울,성균관대,자연,전자전기공학부
서울,성균관대,인문,정치외교학과
서울,성균관대,인문,철
서울,성균관대,인문,철학과
서울,성균관대,자연,컴퓨터교육과
서울,성균관대,인문,통계학과
서울,성균관대,인문,프랑스어문학과
서울,성균관대,예체,한국무용
서울,성균관대,인문,한문교육과
서울,성균관대,인문,한문학과
서울,성균관대,자연,화학과
서울,성신여대,자연,간호학과
서울,성신여대,인문,간호학과
서울,성신여대,자연,간호학과(인문)
서울,성신여대,자연,간호학과(자연)
서울,성신여대,인문,경영학과
서울,성신여대,인문,경제학과
서울,성신여대,예체,공예과
서울,성신여대,인문,교육학과
서울,성신여대,인문,국어국문학과
서울,성신여대,인문,글로벌비즈니스학과
서울,성신여대,자연,글로벌의과학과
서울,성신여대,예체,기악과
서울,성신여대,인문,독일어문문화학과
서울,성신여대,예체,동양화과
서울,성신여대,예체,무용예술학과
서울,성신여대,인문,문화예술경영학과
서울,성신여대,예체,미디어영상연기학과
서울,성신여대,인문,미디어커뮤니케이션학과
서울,성신여대,인문,바이오생명
서울,성신여대,자연,바이오생명공학과
서울,성신여대,자연,바이오식품공학과
서울,성신여대,인문,법학과
서울,성신여대,예체,뷰티산업학과
서울,성신여대,인문,사학과
서울,성신여대,인문,사회교육과
서울,성신여대,인문,사회복지학과
서울,성신여대,예체,산업디자인과
서울,성신여대,자연,서비스디자인공학과
서울,성신여대,예체,서양화과
서울,성신여대,예체,성악과
서울,성신여대,인문,소비자생활문화산업학과
서울,성신여대,자연,수학과
서울,성신여대,자연,식품영양학과
서울,성신여대,인문,심리학과
서울,성신여대,인문,영어영문
서울,성신여대,인문,영어영문학과
서울,성신여대,자연,운동재활복지학과
서울,성신여대,인문,유아교육과
서울,성신여대,인문,윤리교육과
서울,성신여대,자연,융합보안공학과
서울,성신여대,자연,의류산업학과
서울,성신여대,인문,일본어문문화학과
서울,성신여대,예체,작곡과
서울,성신여대,자연,정보시스템공학과
서울,성신여대,인문,정치외교학과
서울,성신여대,예체,조소과
서울,성신여대,인문,중국어문문화학과
서울,성신여대,인문,지리학과
서울,성신여대,인문,지식산업법학과
서울,성신여대,자연,청정융합에너지공학과
서울,성신여대,자연,컴퓨터공학과
서울,성신여대,자연,통계학과
서울,성신여대,인문,프랑스어문문화학과
서울,성신여대,인문,한문교육과
서울,성신여대,예체,현대실용음악학과
서울,성신여대,자연,화학과
충북,세명대,자연,간호학과
충북,세명대,자연,건축공학과
충북,세명대,인문,경찰행정학과
충북,세명대,예체,공연영상학과
충북,세명대,예체,공연영상학과(공연)
충북,세명대,예체,공연영상학과(영상)
충북,세명대,인문,광고홍보학과
충북,세명대,인문,국제언어문화학부
충북,세명대,인문,글로벌경영학부
충북,세명대,인문,기업경영학과
충북,세명대,예체,디자인학부
충북,세명대,인문,디지털콘텐츠창작학과
충북,세명대,인문,미디어문화학부
충북,세명대,자연,바이오식품산업학부
충북,세명대,자연,바이오제약산업학부
충북,세명대,자연,바이오환경공학과
충북,세명대,인문,법학과
충북,세명대,자연,보건안전공학과
충북,세명대,인문,부동산학과
충북,세명대,인문,사회복지학과
충북,세명대,예체,생활체육학과
충북,세명대,인문,소방방재학과
충북,세명대,자연,임상병리학과
충북,세명대,자연,작업치료학과
충북,세명대,자연,전기공학과
충북,세명대,자연,전자공학과
충북,세명대,자연,정보통신학부
충북,세명대,자연,컴퓨터학부
충북,세명대,자연,토목공학과
충북,세명대,자연,한의예과
충북,세명대,인문,항공서비스학과
충북,세명대,인문,행정학과
충북,세명대,인문,호텔관광경영학과
충북,세명대,자연,화장품뷰티생명공학부
서울,세종대,자연,건설환경공학과
서울,세종대,자연,건축공학부
서울,세종대,인문,경영학과
서울,세종대,인문,경영학부
서울,세종대,인문,경제학과
서울,세종대,인문,교육학과
서울,세종대,자연,국방시스템공학과
서울,세종대,인문,국어국문학과
서울,세종대,인문,국제학부
서울,세종대,자연,기계항공우주공학부
서울,세종대,자연,나노신소재공학과
서울,세종대,자연,데이터사이언스
서울,세종대,자연,데이터사이언스학과
서울,세종대,예체,무용과
서울,세종대,자연,물리천문학과
서울,세종대,인문,미디어커뮤니케이션학과
서울,세종대,인문,법학부
서울,세종대,자연,생명시스템학부
서울,세종대,자연,소프트웨어학과
서울,세종대,자연,수학통계학부
서울,세종대,자연,양자원자력공학과
서울,세종대,인문,역사학과
서울,세종대,예체,영화예술학과(연기예술전공)
서울,세종대,예체,영화예술학과(연출제작전공)
서울,세종대,자연,전자정보통신공학과
서울,세종대,자연,정보보호학과
서울,세종대,자연,지구자원시스템공학과
서울,세종대,자연,지능기전공학부
서울,세종대,자연,창의소프트학부(디자인이노베이션전공)
서울,세종대,자연,창의소프트학부(만화애니메이션텍전공)
서울,세종대,예체,체육학과
서울,세종대,자연,컴퓨터공학과
서울,세종대,자연,항공시스템공학과
서울,세종대,인문,행정학과
서울,세종대,인문,호텔경영
서울,세종대,인문,호텔관광외식경영학부
서울,세종대,자연,화학과
서울,세종대,자연,환경에너지공간융합학과
충남,세한대(당진),인문,경찰행정학과
충남,세한대(당진),예체,디자인학과
충남,세한대(당진),예체,만화애니메이션학과
충남,세한대(당진),인문,소방행정학과
충남,세한대(당진),예체,스포츠레저산업학과
충남,세한대(당진),예체,실용음악학과
충남,세한대(당진),인문,항공교통관리학과
충남,세한대(당진),인문,항공서비스학과
충남,세한대(당진),자연,항공운항학과
충남,세한대(당진),자연,항공정비학과
충남,세한대(당진),자연,항공해양물류학과
전남,세한대(영암),자연,간호학과
전남,세한대(영암),자연,기술교육과
전남,세한대(영암),자연,물리치료학과
전남,세한대(영암),예체,스포츠건강관리학과
전남,세한대(영암),예체,스포츠레져산업학과
전남,세한대(영암),자연,작업치료학과
전남,세한대(영암),예체,태권도학과
광주,송원대,자연,간호학과
광주,송원대,인문,국방경찰학과
광주,송원대,자연,기계자동차공학과
광주,송원대,예체,뷰티예술학과
광주,송원대,예체,사회체육학과
광주,송원대,자연,식품영양학과
광주,송원대,인문,유아교육과
광주,송원대,자연,재활보건학과
광주,송원대,인문,철도경영학과
광주,송원대,자연,철도운전시스템학과
광주,송원대,인문,항공서비스학과
경기,수원대,자연,간호학과
경기,수원대,자연,건설환경에너지공학부
경기,수원대,자연,건축도시부동산학부
경기,수원대,인문,경영학부
경기,수원대,인문,경제학부
경기,수원대,예체,공예디자인
경기,수원대,예체,관현악과
경기,수원대,예체,국악과
경기,수원대,자연,데이터과학부
경기,수원대,예체,무용
경기,수원대,예체,문화콘텐츠테크놀러지
경기,수원대,인문,미디어커뮤니케이션학과
경기,수원대,자연,바이오화학산업학부
경기,수원대,인문,법행정학부
경기,수원대,자연,산업및기계공학부
경기,수원대,예체,성악과
경기,수원대,예체,스포츠과학부
경기,수원대,자연,식품영양학과
경기,수원대,인문,아동가족복지학과
경기,수원대,예체,연극
경기,수원대,예체,영화영상
경기,수원대,인문,외국어학부
경기,수원대,자연,의류학과
경기,수원대,인문,인문학부
경기,수원대,예체,작곡과
경기,수원대,자연,전기전자공학부
경기,수원대,자연,전자재료공학부
경기,수원대,자연,정보통신학부
경기,수원대,예체,조소
경기,수원대,예체,커뮤니케이션디자인
경기,수원대,자연,컴퓨터학부
경기,수원대,예체,패션디자인
경기,수원대,예체,피아노과
경기,수원대,인문,행정학과(야)
경기,수원대,인문,호텔관광학부
경기,수원대,자연,화학공학신소재공학부
경기,수원대,예체,회화(서양화)
경기,수원대,예체,회화(한국화)
서울,숙명여대,자연,IT공학전공
서울,숙명여대,인문,가족자원경영학과
서울,숙명여대,인문,경영학과
서울,숙명여대,인문,경영학부
서울,숙명여대,인문,경제학부
서울,숙명여대,예체,공예과
서울,숙명여대,예체,관현악과
서울,숙명여대,인문,교육학부
서울,숙명여대,인문,글로벌협력전공
서울,숙명여대,자연,기계시스템학부
서울,숙명여대,자연,기초공학부
서울,숙명여대,인문,독일언어문화학과
서울,숙명여대,인문,르꼬르동블루외식경영전공
서울,숙명여대,예체,무용과(발레)
서울,숙명여대,예체,무용과(한국무용)
서울,숙명여대,예체,무용과(현대무용)
서울,숙명여대,인문,문헌정보학과
서울,숙명여대,인문,문화관광학전공
서울,숙명여대,인문,미디어학부
서울,숙명여대,인문,법학
서울,숙명여대,인문,법학부
서울,숙명여대,인문,사회심리
서울,숙명여대,인문,사회심리학과
서울,숙명여대,예체,산업디자인과
서울,숙명여대,자연,생명시스템학부
서울,숙명여대,예체,성악과
서울,숙명여대,인문,소비자경제학과
서울,숙명여대,자연,소프트웨어융합전공
서울,숙명여대,자연,수학과
서울,숙명여대,예체,시각영상디자인과
서울,숙명여대,자연,식품영양학과
서울,숙명여대,인문,아동복지학부
서울,숙명여대,인문,앙트러프러너십전공
서울,숙명여대,인문,역사문화학과
서울,숙명여대,인문,영어영문학전공
서울,숙명여대,자연,응용물리전공
서울,숙명여대,자연,의류학과
서울,숙명여대,인문,일본학과
서울,숙명여대,예체,작곡과
서울,숙명여대,자연,전자공학전공
서울,숙명여대,인문,정치외교학과
서울,숙명여대,인문,중어중문학부
서울,숙명여대,예체,체육교육과
서울,숙명여대,자연,컴퓨터과학전공
서울,숙명여대,인문,테슬(TESL)전공
서울,숙명여대,자연,통계학과
서울,숙명여대,인문,프랑스언어문화학과
서울,숙명여대,예체,피아노과
서울,숙명여대,인문,한국어문학부
서울,숙명여대,인문,행정학과
서울,숙명여대,인문,홍보광고학과
서울,숙명여대,자연,화공생명공학부
서울,숙명여대,자연,화학과
서울,숙명여대,예체,환경디자인과
서울,숙명여대,예체,회화과
서울,숙명여대,예체,회화과(서양화)
서울,숙명여대,예체,회화과(한국화)
서울,숙명여대,인문,
전남,순천대,자연,간호학과
전남,순천대,인문,경상학부
전남,순천대,인문,경제회계학부
전남,순천대,자연,기계우주항공공학부
전남,순천대,인문,농업경제학과
전남,순천대,예체,만화애니메이션학과
전남,순천대,예체,문예창작학과
전남,순천대,예체,사진예술학과
전남,순천대,인문,사학과
전남,순천대,자연,산림자원조경학부
전남,순천대,인문,일본어일본문화학과
전남,순천대,자연,전기전자공학부
전남,순천대,자연,정보통신멀티미디어공학부
전남,순천대,인문,중어중문학과
전남,순천대,인문,철학과
전남,순천대,자연,한약자원개발학과
전남,순천대,자연,화학교육과
전남,순천대,자연,환경교육과
충남,순천향대,인문,IT금융경영학과
충남,순천향대,자연,간호학과
충남,순천향대,자연,건축학과(5년)
충남,순천향대,인문,경영학과
충남,순천향대,인문,경제금융학과
충남,순천향대,인문,경찰행정학과
충남,순천향대,예체,공연영상학과
충남,순천향대,인문,관광경영학과
충남,순천향대,인문,국제통상학과
충남,순천향대,인문,글로벌문화산업학과
충남,순천향대,자연,기계공학과
충남,순천향대,자연,나노화학공학과
충남,순천향대,자연,디스플레이신소재공학과
충남,순천향대,자연,디지털애니메이션학과
충남,순천향대,인문,미디어커뮤니케이션학과
충남,순천향대,인문,법학과
충남,순천향대,인문,보건행정경영학과
충남,순천향대,자연,빅데이터공학과
충남,순천향대,자연,사물인터넷학과
충남,순천향대,인문,사회복지학과
충남,순천향대,예체,사회체육학과
충남,순천향대,자연,생명시스템학과
충남,순천향대,자연,스마트자동차학과
충남,순천향대,예체,스포츠과학과
충남,순천향대,예체,스포츠의학과
충남,순천향대,자연,식품영양학과
충남,순천향대,자연,에너지시스템학과
충남,순천향대,자연,에너지환경공학과
충남,순천향대,인문,영미학과
충남,순천향대,인문,유아교육과
충남,순천향대,자연,의료IT공학과
충남,순천향대,자연,의료생명공학과
충남,순천향대,자연,의약공학과
충남,순천향대,자연,의예과
충남,순천향대,자연,의용메카트로닉스공학과
충남,순천향대,자연,임상병리학과
충남,순천향대,자연,작업치료학과
충남,순천향대,자연,전기공학과
충남,순천향대,자연,전자정보공학과
충남,순천향대,자연,정보보호학과
충남,순천향대,자연,정보통신공학과
충남,순천향대,인문,중국학과
충남,순천향대,인문,청소년교육상담학과
충남,순천향대,자연,컴퓨터공학과
충남,순천향대,자연,컴퓨터소프트웨어공학과
충남,순천향대,인문,특수교육과
충남,순천향대,인문,한국문화콘텐츠학과
충남,순천향대,인문,행정학과
충남,순천향대,자연,화학과
충남,순천향대,자연,환경보건학과
서울,숭실대,인문,건축학과
서울,숭실대,자연,건축학부(건축학건축공학전공)
서울,숭실대,자연,건축학부(실내건축전공)
서울,숭실대,인문,경영학부
서울,숭실대,인문,경제학과
서울,숭실대,인문,국어국문학과
서울,숭실대,인문,국제법무학과
서울,숭실대,자연,글로벌미디어학부
서울,숭실대,인문,글로벌미디어학부
서울,숭실대,인문,글로벌통상학과
서울,숭실대,인문,금융학부
서울,숭실대,자연,기계공학부
서울,숭실대,인문,기독교학과
서울,숭실대,인문,독어독문학과
서울,숭실대,자연,물리학과
서울,숭실대,인문,법학과
서울,숭실대,인문,벤처중소기업학과
서울,숭실대,인문,불어불문학과
서울,숭실대,인문,사학과
서울,숭실대,인문,사회복지학부
서울,숭실대,자연,산업정보시스템공학과
서울,숭실대,자연,소프트웨어학부
서울,숭실대,자연,수학과
서울,숭실대,자연,스마트시스템소프트웨어학과
서울,숭실대,예체,스포츠학부
서울,숭실대,인문,언론홍보학과
서울,숭실대,인문,영어영문학과
서울,숭실대,예체,예술창작학부(영화예술전공)
서울,숭실대,자연,유기신소재파이버공학과
서울,숭실대,자연,융합특성화자유전공학부
서울,숭실대,자연,의생명시스템학부
서울,숭실대,인문,일어일문학과
서울,숭실대,자연,전기공학부
서울,숭실대,자연,전자정보공학부(IT융합전공)
서울,숭실대,자연,전자정보공학부(전자공학전공)
서울,숭실대,인문,정보사회학과
서울,숭실대,자연,정보통계보험수리학과
서울,숭실대,인문,정치외교학과
서울,숭실대,인문,중어중문학과
서울,숭실대,인문,철학과
서울,숭실대,인문,컴퓨터공학
서울,숭실대,인문,컴퓨터학과
서울,숭실대,자연,컴퓨터학부
서울,숭실대,인문,평생교육학과
서울,숭실대,인문,행정학부
서울,숭실대,자연,화학공학과
서울,숭실대,자연,화학과
서울,숭실대,인문,회계학과
경기,신경대,자연,간호학과
경기,신경대,인문,경영학과
경기,신경대,인문,경찰행정학과
경기,신경대,예체,뷰티디자인학과
경기,신경대,인문,사회복지학과
경기,신경대,자연,생명과학과
경기,신경대,예체,스포츠레저학과
경기,신경대,자연,컴퓨터학과
부산,신라대,자연,간호학과
부산,신라대,자연,건축학부
부산,신라대,인문,경영학부
부산,신라대,인문,국제지역학부
부산,신라대,인문,무역경제학부(경제금융학전공)
부산,신라대,인문,문예창작비평학과
부산,신라대,인문,문헌정보학과
부산,신라대,자연,스마트전기전자공학부
부산,신라대,인문,역사문화학과
부산,신라대,예체,웰빙체육학부
부산,신라대,인문,유아교육과
부산,신라대,자연,융합기계공학부
부산,신라대,자연,지능형자동차공학부
부산,신라대,예체,창업예술학부
부산,신라대,자연,치위생학과
부산,신라대,자연,컴퓨터소프트웨어공학부
부산,신라대,인문,항공학부(항공서비스학전공)
부산,신라대,자연,항공학부(항공정비학전공)
경기,신한대(동두천),자연,IT융합공학부
경기,신한대(동두천),자연,간호학과
경기,신한대(동두천),인문,국제어학과
경기,신한대(동두천),자연,사이버드론봇군사학과
경기,신한대(동두천),자연,섬유소재공학과
경기,신한대(동두천),자연,에너지환경공학과
경기,신한대(의정부),예체,공연예술전공
경기,신한대(의정부),인문,글로벌관광경영학과
경기,신한대(의정부),인문,글로벌통상경영학과
경기,신한대(의정부),자연,기계자동차융합공학과
경기,신한대(의정부),예체,디자인학부
경기,신한대(의정부),예체,모델콘텐츠전공
경기,신한대(의정부),인문,미디어언론학과
경기,신한대(의정부),자연,바이오식품산업전공
경기,신한대(의정부),자연,방사선학과
경기,신한대(의정부),자연,뷰티헬스전공
경기,신한대(의정부),인문,사회복지학과
경기,신한대(의정부),자연,식품조리과학부
경기,신한대(의정부),자연,안경광학전공
경기,신한대(의정부),인문,유아교육과
경기,신한대(의정부),자연,임상병리학과
경기,신한대(의정부),자연,치기공학과
경기,신한대(의정부),자연,치위생학과
